national_ref;way_id;osm_link;name;highway_tag;speed_limit;
V75013_302;22884759;"https://www.openstreetmap.org/way/22884759";null;footway;null;
V75013_303;22932033;"https://www.openstreetmap.org/way/22932033";Rue Albert Guilpin;residential;null;
V75013_304;22932037;"https://www.openstreetmap.org/way/22932037";Rue Aimé Morot;residential;30;
V75013_305;22934762;"https://www.openstreetmap.org/way/22934762";Rue des Longues Raies;secondary;30;
V75013_306;22937608;"https://www.openstreetmap.org/way/22937608";Rampe de la Pitié;service;null;
V75013_307;22937609;"https://www.openstreetmap.org/way/22937609";Avenue de la Nouvelle Pitié;service;null;
V75013_308;22937711;"https://www.openstreetmap.org/way/22937711";Avenue Caffieri;residential;30;
V75013_309;22937731;"https://www.openstreetmap.org/way/22937731";Rue des Écoles;service;null;
V75013_310;22937732;"https://www.openstreetmap.org/way/22937732";null;service;null;
V75013_311;22937733;"https://www.openstreetmap.org/way/22937733";Avenue de l'Hôpital Général;service;null;
V75013_312;22937734;"https://www.openstreetmap.org/way/22937734";null;service;null;
V75013_313;22937762;"https://www.openstreetmap.org/way/22937762";Avenue de la Gare;service;null;
V75013_314;22937786;"https://www.openstreetmap.org/way/22937786";Rue de l'Église;service;null;
V75013_315;22937787;"https://www.openstreetmap.org/way/22937787";Rue de la Lingerie;service;null;
V75013_316;22937936;"https://www.openstreetmap.org/way/22937936";Rue des Longues Raies;residential;30;
V75013_317;22946212;"https://www.openstreetmap.org/way/22946212";null;footway;null;
V75013_318;22946213;"https://www.openstreetmap.org/way/22946213";null;footway;null;
V75013_319;22947147;"https://www.openstreetmap.org/way/22947147";Rue du Mur des Fermiers Généraux;service;null;
V75013_320;22947149;"https://www.openstreetmap.org/way/22947149";Rue la Peyronie des Serres;service;null;
V75013_321;22947150;"https://www.openstreetmap.org/way/22947150";Rampe;service;null;
V75013_322;22947151;"https://www.openstreetmap.org/way/22947151";Allée de la Grille;service;null;
V75013_323;22982498;"https://www.openstreetmap.org/way/22982498";Place Valhubert;primary;30;
V75013_324;22982500;"https://www.openstreetmap.org/way/22982500";Place Valhubert;primary;30;
V75013_325;22982503;"https://www.openstreetmap.org/way/22982503";Place Valhubert;primary;30;
V75013_326;22982585;"https://www.openstreetmap.org/way/22982585";Rue Le Brun;residential;30;
V75013_327;22982601;"https://www.openstreetmap.org/way/22982601";Rue Duméril;pedestrian;null;
V75013_328;22982613;"https://www.openstreetmap.org/way/22982613";Rue Duméril;footway;null;
V75013_329;22982633;"https://www.openstreetmap.org/way/22982633";Rue Duméril;steps;null;
V75013_330;22982634;"https://www.openstreetmap.org/way/22982634";Rue Duméril;residential;30;
V75013_331;22982693;"https://www.openstreetmap.org/way/22982693";Rue Titien;residential;30;
V75013_332;22982713;"https://www.openstreetmap.org/way/22982713";Rue Watteau;pedestrian;null;
V75013_333;22982729;"https://www.openstreetmap.org/way/22982729";null;footway;null;
V75013_334;23017514;"https://www.openstreetmap.org/way/23017514";Rue de Campo Formio;residential;30;
V75013_335;23047039;"https://www.openstreetmap.org/way/23047039";Rue de la Santé;residential;30;
V75013_336;23052439;"https://www.openstreetmap.org/way/23052439";Boulevard Périphérique Extérieur;trunk;70;
V75013_337;23052440;"https://www.openstreetmap.org/way/23052440";Boulevard Périphérique Intérieur;trunk;70;
V75013_338;23052441;"https://www.openstreetmap.org/way/23052441";Pont Masséna;trunk;70;
V75013_339;23052480;"https://www.openstreetmap.org/way/23052480";Boulevard du Général d'Armée Jean Simon;primary;50;
V75013_340;23055378;"https://www.openstreetmap.org/way/23055378";null;trunk_link;30;
V75013_341;23063556;"https://www.openstreetmap.org/way/23063556";Impasse de la Santé;service;null;
V75013_342;23075013;"https://www.openstreetmap.org/way/23075013";Rue Louis Pergaud;unclassified;30;
V75013_343;23075596;"https://www.openstreetmap.org/way/23075596";Rue Jacques Destrée;secondary;30;
V75013_344;23075600;"https://www.openstreetmap.org/way/23075600";null;trunk_link;30;
V75013_345;23075602;"https://www.openstreetmap.org/way/23075602";null;secondary_link;30;
V75013_346;23075608;"https://www.openstreetmap.org/way/23075608";null;trunk_link;30;
V75013_347;23075675;"https://www.openstreetmap.org/way/23075675";Boulevard Périphérique Intérieur;trunk;70;
V75013_348;23075677;"https://www.openstreetmap.org/way/23075677";Boulevard Périphérique Extérieur;trunk;70;
V75013_349;23075678;"https://www.openstreetmap.org/way/23075678";Boulevard Périphérique Extérieur;trunk;70;
V75013_350;23075679;"https://www.openstreetmap.org/way/23075679";Boulevard Périphérique Intérieur;trunk;70;
V75013_351;23163056;"https://www.openstreetmap.org/way/23163056";Rue Boutin;residential;30;
V75013_352;23163059;"https://www.openstreetmap.org/way/23163059";Passage Victor Marchand;tertiary;30;
V75013_353;23163063;"https://www.openstreetmap.org/way/23163063";Rue Cabanis;residential;30;
V75013_354;23163181;"https://www.openstreetmap.org/way/23163181";Passage Victor Marchand;tertiary;30;
V75013_355;23163195;"https://www.openstreetmap.org/way/23163195";Voie DC/13;service;30;
V75013_356;23163200;"https://www.openstreetmap.org/way/23163200";Square André Dreyer;service;null;
V75013_357;23163214;"https://www.openstreetmap.org/way/23163214";Rue Sœur Catherine Marie;service;null;
V75013_358;23172717;"https://www.openstreetmap.org/way/23172717";Place Coluche;tertiary;30;
V75013_359;23173372;"https://www.openstreetmap.org/way/23173372";Rue Henri Becque;residential;30;
V75013_360;23237142;"https://www.openstreetmap.org/way/23237142";Cour Saint-Louis;service;null;
V75013_361;23244985;"https://www.openstreetmap.org/way/23244985";Rue Bellier-Dedouvre;residential;30;
V75013_362;23244986;"https://www.openstreetmap.org/way/23244986";Passage Trubert-Bellier;residential;30;
V75013_363;23245187;"https://www.openstreetmap.org/way/23245187";Impasse Damesme;residential;30;
V75013_364;23245208;"https://www.openstreetmap.org/way/23245208";Rue de l'Industrie;residential;30;
V75013_365;23245238;"https://www.openstreetmap.org/way/23245238";Rue d'Italie;residential;30;
V75013_366;23245239;"https://www.openstreetmap.org/way/23245239";Rue Dieulafoy;residential;30;
V75013_367;23245250;"https://www.openstreetmap.org/way/23245250";Rue du Colonel Dominé;pedestrian;null;
V75013_368;23245256;"https://www.openstreetmap.org/way/23245256";Allée Alexandre Vialatte;footway;null;
V75013_369;23245264;"https://www.openstreetmap.org/way/23245264";Rue Tagore;residential;30;
V75013_370;23245276;"https://www.openstreetmap.org/way/23245276";Rue Auguste Perret;residential;30;
V75013_371;23333129;"https://www.openstreetmap.org/way/23333129";Impasse Baudran;footway;null;
V75013_372;23333171;"https://www.openstreetmap.org/way/23333171";Passage Vandrezanne;footway;null;
V75013_373;23333174;"https://www.openstreetmap.org/way/23333174";Passage du Moulinet;pedestrian;null;
V75013_374;23333332;"https://www.openstreetmap.org/way/23333332";Villa Deloder;residential;30;
V75013_375;23333345;"https://www.openstreetmap.org/way/23333345";Rue de la Maison Blanche;residential;30;
V75013_376;23397308;"https://www.openstreetmap.org/way/23397308";Allée du Parc de Choisy;footway;null;
V75013_377;23397416;"https://www.openstreetmap.org/way/23397416";Rue Nicolas Fortin;residential;30;
V75013_378;23397455;"https://www.openstreetmap.org/way/23397455";Avenue Edison;residential;30;
V75013_379;23397489;"https://www.openstreetmap.org/way/23397489";Rue Charles Moureu;residential;30;
V75013_380;23397523;"https://www.openstreetmap.org/way/23397523";Avenue Edison;residential;30;
V75013_381;23397649;"https://www.openstreetmap.org/way/23397649";Rue du Javelot;residential;30;
V75013_382;23397665;"https://www.openstreetmap.org/way/23397665";Rue du Javelot;residential;30;
V75013_383;23397729;"https://www.openstreetmap.org/way/23397729";Rue du Disque;residential;30;
V75013_384;23411280;"https://www.openstreetmap.org/way/23411280";Rue Fulton;residential;30;
V75013_385;23416391;"https://www.openstreetmap.org/way/23416391";null;service;null;
V75013_386;23416407;"https://www.openstreetmap.org/way/23416407";Rue du Château des Rentiers;residential;30;
V75013_387;23416436;"https://www.openstreetmap.org/way/23416436";Rue Nationale;tertiary;30;
V75013_388;23416460;"https://www.openstreetmap.org/way/23416460";Rue Nationale;tertiary;30;
V75013_389;23645521;"https://www.openstreetmap.org/way/23645521";Pont de Bercy;primary;30;
V75013_390;23645522;"https://www.openstreetmap.org/way/23645522";Pont de Bercy;primary;30;
V75013_391;23782692;"https://www.openstreetmap.org/way/23782692";Avenue Léon Bollée;residential;30;
V75013_392;23782694;"https://www.openstreetmap.org/way/23782694";Rue Paulin Enfert;primary;30;
V75013_393;23823499;"https://www.openstreetmap.org/way/23823499";Square Dunois;footway;null;
V75013_394;23918272;"https://www.openstreetmap.org/way/23918272";Rue Xaintrailles;residential;30;
V75013_395;23919276;"https://www.openstreetmap.org/way/23919276";Rue Watt;residential;30;
V75013_396;23919349;"https://www.openstreetmap.org/way/23919349";Rue du Loiret;residential;30;
V75013_397;23919511;"https://www.openstreetmap.org/way/23919511";Rue Alice Domon et Léonie Duquet;residential;30;
V75013_398;23920013;"https://www.openstreetmap.org/way/23920013";Avenue de France;tertiary;30;
V75013_399;23951179;"https://www.openstreetmap.org/way/23951179";Square du Velay;footway;null;
V75013_400;23951188;"https://www.openstreetmap.org/way/23951188";Square de la Limagne;footway;null;
V75013_401;23951197;"https://www.openstreetmap.org/way/23951197";Rue Regnault;residential;30;
V75013_402;23951218;"https://www.openstreetmap.org/way/23951218";Rue des Terres au Curé;residential;30;
V75013_403;23951224;"https://www.openstreetmap.org/way/23951224";Rue Albert;residential;30;
V75013_404;23951267;"https://www.openstreetmap.org/way/23951267";Rue Jean Fautrier;pedestrian;null;
V75013_405;23951283;"https://www.openstreetmap.org/way/23951283";Rue du Château des Rentiers;residential;30;
V75013_406;23951296;"https://www.openstreetmap.org/way/23951296";Rue Regnault;residential;30;
V75013_407;23951323;"https://www.openstreetmap.org/way/23951323";Passage Bourgoin;footway;null;
V75013_408;23951419;"https://www.openstreetmap.org/way/23951419";Rue des Frères d'Astier de la Vigerie;pedestrian;15;
V75013_409;23951457;"https://www.openstreetmap.org/way/23951457";Rue Jean Dunand;pedestrian;15;
V75013_410;23951459;"https://www.openstreetmap.org/way/23951459";Rue Simone Weil;pedestrian;15;
V75013_411;23951521;"https://www.openstreetmap.org/way/23951521";Rue Gandon;residential;30;
V75013_412;23951650;"https://www.openstreetmap.org/way/23951650";Avenue de la Porte de Choisy;secondary;30;
V75013_413;23951668;"https://www.openstreetmap.org/way/23951668";Rue Lachelier;primary;30;
V75013_414;23951678;"https://www.openstreetmap.org/way/23951678";Boulevard Masséna;living_street;20;
V75013_415;23951736;"https://www.openstreetmap.org/way/23951736";Boulevard Masséna;living_street;20;
V75013_416;23951813;"https://www.openstreetmap.org/way/23951813";Rue Paul Bourget;residential;30;
V75013_417;23951853;"https://www.openstreetmap.org/way/23951853";Rue Fernand Widal;residential;30;
V75013_418;23952082;"https://www.openstreetmap.org/way/23952082";Rue Gouthière;tertiary;30;
V75013_419;23952334;"https://www.openstreetmap.org/way/23952334";Rue de Tolbiac;secondary;30;
V75013_420;24241397;"https://www.openstreetmap.org/way/24241397";Rue Maurice et Louis de Broglie;residential;30;
V75013_421;24241491;"https://www.openstreetmap.org/way/24241491";Rue Pierre Gourdault;pedestrian;null;
V75013_422;24241492;"https://www.openstreetmap.org/way/24241492";Rue de Vimoutiers;pedestrian;null;
V75013_423;24241499;"https://www.openstreetmap.org/way/24241499";Passage Chanvin;pedestrian;null;
V75013_424;24241523;"https://www.openstreetmap.org/way/24241523";Rue de Vimoutiers;pedestrian;null;
V75013_425;24241570;"https://www.openstreetmap.org/way/24241570";Rue Pierre Gourdault;pedestrian;null;
V75013_426;24241585;"https://www.openstreetmap.org/way/24241585";Place de l'Escadrille Normandie-Niemen;pedestrian;null;
V75013_427;24241596;"https://www.openstreetmap.org/way/24241596";Place de l'Escadrille Normandie-Niemen;pedestrian;null;
V75013_428;24241602;"https://www.openstreetmap.org/way/24241602";Impasse Clisson;service;null;
V75013_429;24376488;"https://www.openstreetmap.org/way/24376488";Rue du Docteur Magnan;residential;30;
V75013_430;24412457;"https://www.openstreetmap.org/way/24412457";Boulevard Masséna;primary;50;
V75013_431;24514410;"https://www.openstreetmap.org/way/24514410";Boulevard Masséna;primary;50;
V75013_432;24664080;"https://www.openstreetmap.org/way/24664080";Avenue de Choisy;secondary;30;
V75013_433;24675767;"https://www.openstreetmap.org/way/24675767";Boulevard Vincent Auriol;primary;30;
V75013_434;24675777;"https://www.openstreetmap.org/way/24675777";Boulevard Vincent Auriol;primary;30;
V75013_435;24675839;"https://www.openstreetmap.org/way/24675839";Boulevard du Général d'Armée Jean Simon;primary;50;
V75013_436;24676923;"https://www.openstreetmap.org/way/24676923";Promenade Georgette Elgey;footway;null;
V75013_437;24692799;"https://www.openstreetmap.org/way/24692799";Boulevard Périphérique Extérieur;trunk;70;
V75013_438;24692802;"https://www.openstreetmap.org/way/24692802";Boulevard Périphérique Intérieur;trunk;70;
V75013_439;24699190;"https://www.openstreetmap.org/way/24699190";Allée Marc Chagall;pedestrian;null;
V75013_440;25422933;"https://www.openstreetmap.org/way/25422933";Place Souham;pedestrian;null;
V75013_441;25469947;"https://www.openstreetmap.org/way/25469947";Quai Panhard et Levassor;cycleway;null;
V75013_442;25485120;"https://www.openstreetmap.org/way/25485120";Boulevard de l'Hôpital;primary;30;
V75013_443;25761203;"https://www.openstreetmap.org/way/25761203";Avenue de France;footway;null;
V75013_444;25761204;"https://www.openstreetmap.org/way/25761204";Rue Alphonse Boudard;unclassified;30;
V75013_445;26255699;"https://www.openstreetmap.org/way/26255699";Rue de Julienne;residential;30;
V75013_446;26384918;"https://www.openstreetmap.org/way/26384918";Avenue Edison;cycleway;null;
V75013_447;27140345;"https://www.openstreetmap.org/way/27140345";Rue Ponscarme;residential;30;
V75013_448;27141876;"https://www.openstreetmap.org/way/27141876";Rue de Domrémy;service;null;
V75013_449;27142561;"https://www.openstreetmap.org/way/27142561";Rue Albert;residential;30;
V75013_450;27207660;"https://www.openstreetmap.org/way/27207660";Avenue Boutroux;residential;30;
V75013_451;27487818;"https://www.openstreetmap.org/way/27487818";Rue Victor Marquigny;living_street;null;
V75013_452;27559654;"https://www.openstreetmap.org/way/27559654";Pont Charles de Gaulle;cycleway;null;
V75013_453;27585929;"https://www.openstreetmap.org/way/27585929";Avenue de France;tertiary;30;
V75013_454;29021802;"https://www.openstreetmap.org/way/29021802";Rue de Bellièvre;residential;30;
V75013_455;29021857;"https://www.openstreetmap.org/way/29021857";Rue Edmond Flamand;residential;30;
V75013_456;29021869;"https://www.openstreetmap.org/way/29021869";null;footway;null;
V75013_457;29021872;"https://www.openstreetmap.org/way/29021872";Rue Fulton;residential;30;
V75013_458;29021874;"https://www.openstreetmap.org/way/29021874";null;steps;null;
V75013_459;29022066;"https://www.openstreetmap.org/way/29022066";Place Augusta Holmes;pedestrian;null;
V75013_460;29022070;"https://www.openstreetmap.org/way/29022070";null;steps;null;
V75013_461;29022318;"https://www.openstreetmap.org/way/29022318";Rue François Bloch-Lainé;steps;null;
V75013_462;29022743;"https://www.openstreetmap.org/way/29022743";Rue Jean Arp;pedestrian;null;
V75013_463;29022890;"https://www.openstreetmap.org/way/29022890";Rue Fernand Braudel;residential;30;
V75013_464;29022982;"https://www.openstreetmap.org/way/29022982";Rue Fernand Braudel;pedestrian;null;
V75013_465;29023022;"https://www.openstreetmap.org/way/29023022";Rue Abel Gance;pedestrian;null;
